"State","Pincode","District","Hospitalized","Deaths","Recovered","S_Hospitalized","S_Deaths","S_Recovered","C_Hospitalized","C_Deaths","C_Recovered"
"KL",689532,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689661,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689513,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689592,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689103,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689614,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689644,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689692,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689597,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689698,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689501,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689647,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",691530,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689678,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689654,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689653,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689672,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689677,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",679581,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676101,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676108,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679574,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695317,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695521,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695307,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695024,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680311,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680026,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695503,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679101,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679103,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695010,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695607,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695611,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695505,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695012,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680731,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",689542,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",695586,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678002,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679503,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679535,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",686001,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686019,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686514,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686555,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686586,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",689502,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689112,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689586,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689625,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689584,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689693,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689612,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689585,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689582,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",680602,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680684,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680568,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680014,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680733,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680020,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680594,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680613,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680618,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680022,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",686606,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686121,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",680563,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680663,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680665,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",689691,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",695582,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",676541,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679587,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",680687,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",679331,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679334,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",689699,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",695134,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695143,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695026,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695608,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695563,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695525,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695551,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695547,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695522,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695005,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695501,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695132,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",691510,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691334,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",690524,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691557,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691009,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691305,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691560,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691583,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691535,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",686611,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686143,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686007,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686561,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686508,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686507,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",695144,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695562,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",686577,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686501,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686602,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",679105,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680682,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695541,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680615,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680671,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695587,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680623,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",679572,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",689695,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689613,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",676562,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676311,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679536,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678624,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679504,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678596,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678593,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679307,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679534,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678003,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",676552,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673314,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679571,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676504,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673637,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676317,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676319,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676508,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",680654,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680522,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680303,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680722,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",686564,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",695008,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695145,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",691005,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691553,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",695303,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679340,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",679327,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695023,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",689695,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",689664,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",678505,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695574,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678661,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679514,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",680125,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",676105,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",676528,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695313,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695609,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678532,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678701,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678502,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678574,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678544,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",686512,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686505,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686613,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686578,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686545,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686612,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686603,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686607,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686572,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686020,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686563,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686022,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686531,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686584,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",686510,"Kottayam",1,0,2,119,2,23,1179,14,40
"KL",689696,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",690544,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691004,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691552,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689649,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",695585,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695564,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695006,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",691508,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",695002,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680670,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",679502,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",691010,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691576,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",690518,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",695020,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695306,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680741,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",679330,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",680011,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680570,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",690519,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691020,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691573,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691301,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691003,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",691007,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",695022,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",691537,"Kollam",3,0,0,119,2,23,1179,14,40
"KL",678508,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695502,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695508,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695126,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695589,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695028,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695029,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695316,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679305,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678551,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",680683,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680101,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",689548,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689591,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",680669,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680614,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",689626,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",695573,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695141,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695017,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695013,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",689675,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",680302,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695605,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695018,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680686,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680517,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695042,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678612,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",680583,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680564,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695019,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680588,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680544,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680699,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695102,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695584,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695312,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",689106,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",679337,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",680307,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680656,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680305,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680601,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680513,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680028,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680653,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680619,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",678706,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",691526,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689656,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",678541,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695038,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680711,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695581,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695575,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680689,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",685533,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689503,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",689533,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",680604,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695146,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695142,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695606,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",689107,"Pathanamthitta",5,0,7,119,2,23,1179,14,40
"KL",678504,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695011,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678573,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678007,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695524,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695571,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695133,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695305,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695124,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695504,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695311,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678702,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",676501,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",678592,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695610,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695507,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695027,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695121,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695602,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695309,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695310,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695103,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678721,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678571,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695043,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678102,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678686,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678594,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695612,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679313,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679552,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679554,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",680721,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",679563,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",680519,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",695601,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695304,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",670646,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695302,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695014,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695542,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678705,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678104,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695523,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678703,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679533,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678510,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695588,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678556,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695512,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695034,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",670645,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",673581,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695513,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679122,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678611,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",673591,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",680702,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",678704,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678572,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678533,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678013,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",695527,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679323,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695035,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695122,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695614,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695528,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695318,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695583,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695543,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695301,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",678545,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678687,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",679302,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678009,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",678553,"Palakkad",6,0,0,119,2,23,1179,14,40
"KL",673121,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",673576,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695506,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695572,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695123,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695040,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680551,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",670731,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",673577,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695603,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695032,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695030,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695033,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695001,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695015,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",673122,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695099,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695104,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695007,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",695568,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",680542,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",670644,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",673593,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",680655,"Thrissur",8,0,2,119,2,23,1179,14,40
"KL",673123,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",676307,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673595,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",673596,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",676551,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673638,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695036,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",679586,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673579,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",695003,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",676320,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",673592,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",670721,"Wayanad",3,0,0,119,2,23,1179,14,40
"KL",679326,"Malappuram",12,0,0,119,2,23,1179,14,40
"KL",695526,"Thiruvananthapuram",9,1,2,119,2,23,1179,14,40
"KL",673575,"Wayanad",3,0,0,119,2,23,1179,14,40
"LA",194402,"Leh",11,0,0,13,0,0,1179,14,40
"LA",194201,"Leh",11,0,0,13,0,0,1179,14,40
"LA",194106,"Leh",11,0,0,13,0,0,1179,14,40
"LA",194102,"Kargil",2,0,0,13,0,0,1179,14,40
"LA",194301,"Kargil",2,0,0,13,0,0,1179,14,40
"LA",194109,"Kargil",2,0,0,13,0,0,1179,14,40
